http://english.ctrip.com/hotels/guiyang-hotel-detail-386659/,http://hotels.ctrip.com/hotel/dianping/386659.html
http://english.ctrip.com/hotels/beijing-hotel-review-347426/grand-hyatt-beijing,http://hotels.ctrip.com/hotel/dianping/347426.html
